text,normalized_rating,price,sentiment_score,combined_score,product
Grandson loves it!!,0.9,,0.0,,iPhone
"My Daughter and Grandson live a long distance from me, and when they come to visit, there has to be some kind of way to keep the Boy entertained while in route here. (Not an easy thing to do) My Daughter just loads some music into this lets him play with it, and after about 30 Min he is sound asleep for most of the trip here. (No more &#34;Are we there yet&#34; questions)<br />This thing is great for children!",0.9,,0.3462121212121212,,iPhone
"Liked product perfect size, works easy,sounds great.use when riding motorcycle or walking.Would recommend to anyone wanting light weight sound perfect",0.9,,0.6799999999999999,,iPhone
I love the ipod shuffle for working out at the gym. It's small and light and I'm sad they don't make them anymore!,0.9,,0.0062500000000000056,,iPhone
Cutest IPod shuffle ever!!!,0.9,,0.0,,iPhone
My daughter loves it! We both enjoy it. Very very happy. It is nice to have my phone back in MY hands.  Lol,0.9,,0.5599999999999999,,iPhone
Didn't work. Returning. Will purchase another from a different seller.,0.9,,0.0,,iPhone
works,0.9,,0.0,,iPhone
"Even better than described, arrived in a timely manner, works great.",0.9,,0.65,,iPhone
"I bought this as a gift for my mom.  She loves it, and it was very easy to set up and use!",0.9,,0.7041666666666667,,iPhone
Very quick and on time. Very satisfied with the purchase. Would do it again.,0.9,,0.5416666666666667,,iPhone
Small and lightweight. I'm very happy with it.,0.9,,0.375,,iPhone
"I had the original shuffle, but this holds more music and is very handy to take anywhere.  I keep it in my purse for those impromptu trips to the gym.",0.9,,0.5516666666666666,,iPhone
These don’t even work with my iPhone not sure if the ones I got were fake but when I connect them it says headphones and not airpods and the tracking feature w find my iPhone doesn’t work. Either. These are completely useless and they are infuriating very low sound quality and NO TRACKING. LIKE HOW IS THIS AN APPLE PRODUCT. THERE IS NO NOISE CANCELING.,0.9199999999999999,,-0.2416666666666667,,iPhone
Fit and sound quality is great. Easy pairing with multiple iPhones.,0.96,,0.4066666666666666,,iPhone
Listen to iPhone,0.9199999999999999,,0.0,,iPhone
It is really good,0.8800000000000001,,0.7,,iPhone
"I was under the impression I could use this to plug my iPad into a tv to get it to project onto the screen, but this literally fits none of my apple devices. Not my iPhone 6s, not my iPad 2.",0.9199999999999999,,0.0,,iPhone
I bought this as a birthday present for my son.  I know these aren't cheap but with a nice case like an Otterbox you don't have to worry about you kids dropping it and it breaking.  My son plays with this  anytime he's allowed to.  He even has made an alarm that goes off at 7 every morning during the week to wake himself up for school... Not too bad!  I have even added a free app for texting so that he can text me for free.,0.8800000000000001,,0.1541666666666667,,iPhone
"Great fit and sound, love to use while lifting, running, etc.",0.82,,0.525,,iPhone
I can't over state how much I love my watch! The rose gold is a beautiful color and the soft sport band is very comfortable,0.9199999999999999,,0.539,,iPhone
Muy bueno en cuanto llego lo use y puse a cargar mi teléfono muy buen precio por dos cables,0.8800000000000001,,0.0,,iPhone
"I am not an Apple enthusiast.  I don't own an iPhone or iPad much less a Mac-anything but I am on my third Nano (first one died after 2 years and inadvertently washed another).  I tend to be attracted to something because it's suitable for it's intended application.  The idea behind this product is ideal for anyone who exercises on a regular basis.  The ability to download so many songs onto a device which clips to your clothing and doesn't require a holder or strap is great. Unfortunately the Shuffle does not stand up to sweat or use in humid conditions.  I had a 2nd, 3rd, and now a 4th generation shuffle and they have all died from exposure to sweat.  I used the DLO action jacket on the previous version and even had a rubber sleeve for the most recent edition and the moisture still gets to it. I really enjoyed this thing and in most regards it's the perfect running companion but I bought it in August of 2012 and it gave out during a run today, November 19, 2013 (of course it is no longer in warranty). I usually run with it once or twice a week.  The symptoms came on suddenly and without warning.  Songs would start/stop, volume would rise and fall dramatically, then the device shut down.  I connected it to my computer and plugged it directly into a wall with no reaction.  Put it in rice and thus far, still nothing.I have tried the Sony W series all in one headphone/mp3 player promoted by Meb Keflezighi but it doesn't stay in my ears. I hesitate to give it less than 3 stars because outside of the lack of sweat resistance it is almost perfect but I can't give it a 2.5 so 2 stars it is. Due to the fact that there is no other device that fits my preferences for exercising, I will probably buy the next generation shuffle and see if there is an affordable protective case for it. The design needs more attention to detail but due to innovative form factor, Apple will more than likely get some more of my money.",0.86,,0.20018768768768766,,iPhone
If regular wired iPhone headphones are snug in your ears then these will be too big for you.  I bought these not knowing they are slightly larger than the wired iPhone earbuds and they were too big.  They kept falling out of my ears.,0.9199999999999999,,0.0,,iPhone
"I have been using Windows machines for about the last 20 years.  For a change, I decided to try the Mac in late 2009 for a home machine, as I wasn't impressed with any of the PC/Win Vista laptop offerings at the time.  I use the Mac just about every day as a home computer for mail, surfing, photo organization, etc.  I also continue to work on a Windows machine at work - meaning I have to switch between the two daily.  A few main points I would like to share:<br /><br />1) Need to run Windows with BootCamp, Parallels, or VMWare - I purchased VMWare thinking I would need it, but haven't even installed it yet.  Most everything I need comes with the Mac, or is available on the Internet for free.  In fact, I have not purchased any software for the Mac, other than a word processor / spreadsheet application.  All file formats I use and/or create (PDF, DOC, XLS, JPG) can be passed between my Windows work machine and Mac w/o issues.<br /><br />2) The small form factor of this laptop, within the aluminum case make this a joy to fold up and carry around.  With any of the Windows laptop I have used, when you unfold the machine and start to use it again (waking from standby), you are not sure if the machine will wake up correctly, be connected to the Internet, etc.  The Mac works flawlessly in this respect, in that you open it and its ready to go in a few seconds.<br /><br />3) The screen / video is great.  I am sure you can get the same screens and video hardware in Windows based laptops, but you will have to pay a bit more.  Thus, for the hardware you get, you don't a lot more for the Mac than Windows PC (at least for the 13"" model)<br /><br />4) The machine is quiet, and you never hear the fan running.  I laugh as I write this as my wife's Toshiba fan is kicking in, making this terrible whirling noise.<br /><br />5) The touch pad is large, about twice the size of a typical Windows laptop.  This large size makes the OSX 'gestures' usable, for scrolling pages windows, moving back and forward, etc.  Once you get familiar with the gestures, its makes the laptop experience a lot better.  I find myself not needing the external mouse, and never use one.  One problem though, when I move to my Windows laptop, and by habit do the same gestures, w/o luck ;)<br /><br />6) OSX versus Windows - I think both are great OS's.  I will say though that the Mac/OSX environment is much more controlled, and this is where the advantage comes in for stability and performance.  Think about the fact that Windows must support 1000's of different hardware types, including device drivers for all of these.  The chances of instability, conflicts, etc. is quite high.  With the Mac, the hardware is very limited and specific, allowing developers to focus and test much better, with the results being a more stable platform.<br /><br />7) Applications - Windows has many more choices of applications.  However the limited number of applications available for the Mac is also sometimes a blessing as they are integrated better, and play nicely to together.  Take for example iPhoto integrated with iMovie, etc.  This become even more important if you have an iPhone, as you want to have a smaller set of 'good' applications playing nicely together.<br /><br />8) Mac Keyboard shortcuts - if you don't use a mouse, keyboard shortcuts make things happen much more quicker.  Mac has a lot of support for keyboard shortcuts, and you can do just about anything with a keyboard shortcut.  This makes the usability and experience much better, you just need to learn the shortcuts.<br /><br />9) Reliability - I have read some reviews both on Amazon and professional.  A computer is a computer, and if you abuse it, it will break.  Hard drives are hard drives, used both in Windows and Mac PCs.  Eventually they do fail, and the harder you are on your laptop (moving, shaking, bumping), the quicker they will fail.  The same goes for other components, great care is required to get maximum life.<br /><br />10) Support - While never needing support from Mac, I have read that its probably the best in the industry.  Combine that will the Apple Store, where you can walk in, and talk to a real person who understands English.  For anyone who is not that familiar with working with computers, this is a huge advantage.<br /><br />In summary, for the standard computer user who is not an IT wizard, the Mac Book makes a lot of sense.  Yes, the price of a Mac is higher, but if you combine the better stability along with the better support from Apple, its money well spent.",0.8,,0.21387936507936506,,iPhone
Exactly what I wanted!,0.8800000000000001,,0.3125,,iPhone
"This was a typical Clive Cussler formula thriller with a cameo by Clyde himself.  Not high literature, just fun reading.",0.8800000000000001,,0.01777777777777778,,iPhone
"Apple made a serious error in 2010 by providing the terrible .6 or .7 MP capability of the rear facing camera.. They have 8 MP on the new iPhone.  The poor camera on the iPod Touch was a bitter disappointment.  Now after waiting a year, Apple still did not address it with their 2011 product cycle changes.  What is Apple thinking?  This iPod is a fine pocket computer, but, if you are waiting for a reasonable camera you will probably have a very long wait.  Apple seems to be in now hurry to fix this very flawed decision of theirs.",0.9,,-0.239530303030303,,iPhone
Bought this as a gift for my now ex-wife. That is the only reason I am rating this with one star. Also because i refuse to be an Apple robot. And it was for my ex-wife who is an Apple robot.,0.9,,0.0,,iPhone
"You want to surf web. It does that. You want to take some pictures. It does that. You want to take a video. Does that. Play games? Of course! Wait a second it does everything from A-Z ///// well not as versatile if you want to do some re-programming yourself. In that case, programmers/developers, you have Androids waiting for you. For everyone else.... Weapon of choice!!!",0.9,,0.0,,iPhone
How simple could it be I unpacked AirPods pro my iPhone instantly recognized them - with a pop up that said connect and that was it.  I heard rumours that the new AirPods didn't work on iPhone 7  which I have and they worked fine<br />Best earbuds I've ever had. besides the sound the ease of use is noteworthy,0.96,,0.1340909090909091,,iPhone
Buena calidad,0.8800000000000001,,0.0,,iPhone
"Being an audio snob, I did much research before making this choice. They are without a doubt a phenomenal choice in noise canceling ear buds, especially if you have an iPhone. The seamless integration with the iPhone is amazing. The sound quality and convenience of use make them worthy of the high price.",0.96,,0.2866666666666667,,iPhone
ok,0.9,,0.5,,iPhone
"I did a very good buy, the product meets all my expectations, it is excellent and I recommend everyone to use it.",0.8800000000000001,,0.955,,iPhone
"Super impressed.  The sound quality surpasses my Bose noise canceling headphones.  After getting used to wearing them (2 days) I can wear them all day, extremely comfortable!  They pair with my iPhone seamlessly.  Love them!",0.96,,0.5716666666666667,,iPhone
"It you ever thought of a gift of someone who likes music and has an iPhone, this is it.",0.96,,0.0,,iPhone
Love it,0.8800000000000001,,0.5,,iPhone
This is the 3rd case I've bought for my iPhone 7over a 6 year period because your phone will always be charged after you charge it over night . It'll also protect it from drops etc.,0.8800000000000001,,0.0,,iPhone
"I have been using the ipod about 2 months now. The ipod is exactly as described.  7 hours play video and 40 hours play audio.  I like all the features on the ipod.  I read book, listen to audio, watch moives, play games, use the dictionaries, get online and much more with the ipod.  when I study I have to use my ipod. my ipod goes anywhere I go. without my ipod I can not do alot of things.  My sister also love my ipod because it is very useful. so I bought another one for her.",0.9,,0.41000000000000003,,iPhone
I collect cans and these are comparable to many of the wired headsets. What I like is the easy Bluetooth setup with the iPhone. Noise cancellation is great and will be easier to wear when flying than headphones. Very fast delivery.,0.96,,0.49833333333333335,,iPhone
"I am quite surprised I would be providing such a negative review for an Apple product. I purchased these back in March last year. Love them for the convenience and use them regularly for my daily runs to listen to podcasts and music. However, I have had several issues and replacements in the last 9 months that I could only give it two stars. The first issue happened in Sept 2020, where one of the airpods stopped connecting to my iPhone. After calling product support and they tried troubleshooting the issue, they suggested that I receive a replacement airpod and so I did.<br /><br />Yet again, in Dec, the left airpod stopped working. And yet again I had to go through the same grind of getting a replacement and returning my current one (the Fedex that accepts battery included products is 20 miles away from home - so, it was hugely inconvenient for me).<br /><br />It is January 23rd 2021 when I am writing this review and for the third time, the left airpod stopped working again.<br /><br />In each of these instances, what I have observed is that I need to push the airpod in a specific way into the wireless charger and it manages to start charging. However, I need to keep the wireless charger in a specific position (such as vertical) for the airpod to charge inside it.<br /><br />For a $250 Apple product, I would expect it to be hassle free, but honestly, I have had to spend hours and hours trying to troubleshoot issues. The other challenge is that, given there are no visual indicators on the airpods, it is very hard to tell which airpod has run out of battery or had other issues - so, it is practically impossible even for Apple support to debug problems when they occur.<br /><br />I am quite surprised how I could have been unlucky three times in a row, but I am receiving yet another replacement and hoping that this ends all my miseries. That said, my limited warranty is close to ending - so, this is perhaps my last opportunity to receive a replacement without incurring a charge.<br /><br />Come on Apple, you can do better!",0.96,,0.009616815476190478,,iPhone
"As an avid ipod follower since my 80gb classic, I was super excited to see what additions they were going to make to the touch. I currently have a 32gb 3rd gen touch and I have been waiting forever for Apple to add a camera to it. Unfortunately, my feelings went from OMG they put a camera on it!!! to this is a piece of crap!!! It is pitiful they put a 0.7 mp camera on there. That's twice as bad as my dad's flip phone from 7 years ago!!! Not only did they add this deplorable excuse for a camera, they also fudged a lot of the new features. I really want to upgrade to a 64gb, but for $400 freaking dollars I better get my money's worth! My Droid x cost only half and has a resolution that rivals my actual camera! This is a sad excuse for an ipod and it seems every year I dislike Apple more because of their practices and prices. Apple really needs to be put in it's place and I will not buy another Apple product until they lower the price and actually give consumers a quality product. Shame on you Apple!!!",0.9,,-0.05445273042929293,,iPhone
"Works great for iPhone 8.  Former Mophie user, but quite happy with charger and like the silicone case that is one piece as I have in more than one occasion lost the top of my previous Mophie cases!",0.8800000000000001,,0.3986111111111111,,iPhone
Perfect earbuds for everyday work. The connect to the iPhone is very seamless and it’s really a boon when comes to meetings. Just a step ahead.,0.96,,0.28250000000000003,,iPhone
I love the iPad mini! I am not particularly tech savvy but I was able to set it up myself and have it up and working in a few minutes. I was also able to synchronize it with my iPhone and download all my  apps!,0.9,,0.29333333333333333,,iPhone
"I rated only 3 stars because the title is a lie. I did know what I was buying when I bought it, but other buyers could be confused and that is not cool in my book.",0.8800000000000001,,-0.175,,iPhone
Had for less than one week and face fell off.  No way to fix it...  looking online shows it’s a piece of crap! Or the person I bought from on here sold me a broken one!,0.8400000000000001,,-0.5555555555555556,,iPhone
I bought this mouse for my husband to use with his iPhone 11. I could not get the muse to power on much less pair with his phone. I read lots of reviews and was told it is compatible.  It is not.,0.9400000000000001,,-0.16666666666666666,,iPhone
"I like the swipe screen, but it can be hard to use one handed.  Radio reception is good and music is crisp and clear.  The new pronged power cord is supposedly going to be the new standard, but I just bought a MacBook Pro for Xmas and it has a magnetic power cord which is really great and I suspect will eventually be the new standard.  Or it should be.  It is great!  Overall the iPod is a good change from the 6th generation which my sister has and is constantly misplacing due to the small size.  Also, I haven't found a good case to carry it in that works well for hands-free use....",0.9,,0.23484848484848483,,iPhone
"I got these for my wife as a graduation gift because she was all over them when they got announced but ended up returning them after we both used them for a few weeks. As a lover of other apple products, I can’t get along with these either. Regular airpods fall out of my ears, these are so big they irritate them no matter how I twist them, and her complaint was the same, after an hour they hurt. Sound quality is good, but my $30 buds sound damn close and these certainly aren’t 8x better. Noise cancelling is legit, definitely a win with these and probably the only feature I thought was good. I also had problems pairing to my iPhone, but they work fine with my wife’s iPhone and MacBook, we both run the same software too. If I open the case next to my phone it would not recognize them unless I manually went into Bluetooth settings and paired them like my cheap earbuds. Also the lack of volume control on the buds is a huge fail on Apple’s part. Overall just not impressed, especially for the price, I know the overall package is nice and so is noise cancelling, but I can’t forgive that these cost $250 and sound only marginally better than my 2 year old off-brand $30 buds. One final issue is that their case is poorly designed. The lid doesn’t click into place firmly when open so the smallest handling error and the lid wants to shut. This happens more than you’d think considering how far the buds sit inside the case and how hard they are to pull out, often falling out as they slip from your fingers. When the lid is closed it rattles and twists back and forth like some cheap dinky piece of plastic.",0.96,,0.12473867595818815,,iPhone
"It’s rare for me to get excited about a new piece of technology, but I was pretty excited when I finally decided to join the AirPod revolution. Took them out of the box and went to try to charge them... only to discover I couldn’t, because the charger is not included in the box. I am not the most tech-savvy 30 year old and I have an older iPhone that doesn’t use this strange new charging plug, so I don’t have the brick that fits the cord they included. I don’t have a wireless charger either, and the cord doesn’t fit in my Mac computer to charge. Now these are useless until I spend half an hour online trying to figure out what charger I need to buy, or else buy a wireless charger. On top of spending $200 for headphones, which already seemed a bit ridiculous and is why I waited so long to buy these. I like Apple products because I’m intimidated by technology and Apple usually makes their products easy to understand and use. There are anything but. I might just return them out of sheer annoyance.",0.96,,0.11060606060606062,,iPhone
"you can play music while you surf the Web, view photos, or even play games<br />navigating the music menus on the iPod touch is so easy and user friendly<br />battery life is great<br />I have no complaints except for the stock earbuds which I replaced within hours of receiving the ipod",0.8800000000000001,,0.43333333333333335,,iPhone
"This is such a wonderful item. It really does help when you have a Mac that only has USB C ports, this way you can have a designated cable just for your laptop for your iPhone and iPad..",0.9,,0.3,,iPhone
"I was a little skeptical about whether I’d really find any use in this. It was a toss up between a Garmin smartwatch and this. Mostly I was getting one of them for the rowing tracking, and the Garmin watch I was looking at cost $1,000, plus had mixed reviews of its heart rate tracking. Ultimately I bought the Apple Watch because I could get it with a 25% discount on Prime Day. Plus, the Garmin had too many bells and whistles that I just didn’t need. Things like maps for golf courses, maps of terrain and state parks, stuff like that. I’m glad I went with the Apple Watch. The heart rate tracking’s been great plus all of the health things you can do with it. Most reviews I’ve seen have said the heart rate tracking’s been the most accurate of lots of watches and I’ve noticed that that’s probably correct. The rowing app doesn’t have many bells and whistles, but I’ve thought about integrating my Concept2 rowing machine with the watch to pull in more data. Not sure I’ll do that since I’m not a competitive rower, but might be fun to do. The app counts calories, heart rate, time, etc. I’m assuming all of the fitness apps like running, cycling, etc. probably all count the same kinds of things. I noticed that the PM4 on my Concept2 and its calorie counter was pretty close to the calorie counter on this watch. So not sure what algorithm’s being used there. The watch does lots of other things so I rarely take it off. Plus I’m already tied into the Apple ecosystem with my Mac Mini and iPhone, so if you’re the same, it makes sense to go with this watch if you’re looking for a smart watch. Definitely if you can get it at a discount on Prime Day or something.",0.96,,0.19382440476190477,,iPhone
"I bought these after trying out my friend's AirPods Pro. I have been using it for about more than 8 months. I have an Apple earphone and a Sony Headphone, haven't touched them since I bought these.<br /><br />Pros:<br />1. Convenient to use. I have an iPhone, so it works great.<br />2. Comfy for ears. I have used them for a couple of hours (3-4 hours) straight (full charge to discharge) didn't find them inconvenient or burden to my ears.<br />3. Fast charging<br />4. Noise cancellation is good but not to the level of a headphone. You can still hear the surrounding noise but at a significantly reduced level. I haven't had a chance to try out others in this category to compare, so I don't know what to expect.<br /><br />Cons:<br />1. No volume control. It would be great if they could somehow incorporate volume control.<br />2. Sometimes, they have gotten loose and almost fallen off. Not clingy like headphones.<br />3. Pricey.<br />4. Sometimes, I have experienced an issue while auto-connecting to my phone. One earphone will connect but not the other. Usually, I just put them back in the case and take them out, which seems to resolve the issue. Only once I had to repair them.<br /><br />Overall, I am enjoying them!",0.96,,0.23320512820512818,,iPhone
Good for the price.,0.8800000000000001,,0.7,,iPhone
I got it very quick in the mail. My girl friend liked it very much. It was cheaper than the stores or the apple web sight,0.8800000000000001,,0.43111111111111106,,iPhone
Gift for my son. He loves the integration with iPhone.,0.9199999999999999,,0.0,,iPhone
"If you have an iPhone, by far the easiest set of ear buds to use. Great quality.",0.96,,0.45,,iPhone
"I bought the ""Apple Watch Series 7 [GPS 41mm]"". when I turn on the watch, its show "" passcode locked"". Reset the watch accordingly from apple support instruction. when pair/connect with my iphone another error massage show again"" Apple watch locked to Owner"". Contact with Amazon didn't help. My question is "" Apple send out the  locked to Owner watch"" OR "" Amazon is selling the locked to Owner watch""???",0.96,,0.0,,iPhone
"Pros: Looks smart, phone slides in nicely. Wireless charging capability is great!<br /><br />Cons: Adds too much weight to phone (mine’s a XS Max)<br /><br />The external battery drains quickly. I had both the case and iPhone charged to 100% and disconnected both from the charger. Within 2 hours of NO USE, the case battery was down to 93%. I don’t understand why this would happen when the phone is inactive.",0.8800000000000001,,0.19867724867724865,,iPhone
"For the first few years that tablets were available, I thought they were practically useless. I used a Kindle Fire for a few months because I got it at a steep discount but never found myself motivated to use it. Then I got an iPad Air for my wife for Christmas. Once I saw how easy the Retina display was to read, I ordered one for myself and now I'm hooked. Whether I'm reading the New York Times, a blog post, or an ebook, I'm enjoying myself.<br />It's also a very handy work computer with the Pages word processing app, although I still can't use the display-based keyboard very well. I'm old school enough to need the physical feel of keys.<br />The iPad is pricey compared to some of the Windows tablets, but I personally think iOS is a better operating system than Windows.<br />One complaint is that the email client that comes with iOS does NOT grab email as smoothly as my iPhone. Opening the email app on the iPad always shows me mail from several days ago; on the iPhone, I always see the very latest email on top. Other than that, no downsides to this tablet.",0.9199999999999999,,0.16784271284271282,,iPhone
"Excellent, I have not had any problems and the cost is very good, I recommend it.",0.9,,0.955,,iPhone
"It is very compact, brilliant, smallest and easy to use product around the world,  It is simple to play music, videos and more",0.8800000000000001,,0.4066666666666666,,iPhone
"I use this to extend the wireless network created by my Time Capsule (dual band). It serves 3 purposes:<br />1) Gives my basement wireless coverage. As good as my Time Capsule is, the far reaches of my basement had weak spots, including our school room- where we really need internet. No more dead spots.<br />2) Gives my home theater internet access. Most of my AV equip is network ready- but they are wired ethernet ports. I connect this to a Trendnet hub (also bought here) and all my devices can get online for firmware updates, internet radio, and Amazon video on demand).<br />3) stream music to my home theater. sometimes it drops out, I don't know why, but connected with digital toslink cable to my AV receiver for instant access to my itunes library, controlled with my iphone and the remote app. Cool.<br /><br />UPDATE: I moved the AX out from behind all my AV equip and a little closer to the main Time Capsule (about 50ft away and one floor down.) I also recently updated the firmware on my Time Capsule and I have not had any more dropouts. Sometimes I sleep in the media room (dark cold basement) and I use this to stream music as a noise machine. I've streamed music for 8 hours straight without problems.",0.82,,0.007430555555555554,,iPhone
Superb connectivity with Apple iPhone x. Good sound quality. Fantastic noise cancellation that is on par with Bose over the ear models. Some difficulty keeping them in my ears during vigorous exercise is the only (minor) flaw.,0.96,,0.4083333333333334,,iPhone
"Why the heck do I need an Apple Watch?<br /><br />These were my first thoughts... and second, and third.<br /><br />Now, six months later, I've found myself using it a lot more than my phone. I use it for my alarm, for my workouts, for audiobooks, for checking the weather... and most importantly, for leaving home without my phone. It is the ONLY device that I have on me all the time, as my phone usually sits in a bag or drawer or somewhere where it won't distract me.<br /><br />This device is brilliant because I can do all the productive stuff without actually getting myself distracted by Safari or Facebook or anything similar. And while I do prefer FitBit in many regards, mostly because of the community aspect and the fact that it actually tracks steps and not calories (not to mention that you can track sleep by default and it works, compared to third party sleep trackers on IOS), it is also a good fitness watch.<br /><br />It's not as good as a FitBit, I find the FitBit more accurate and intuitive and fun to use, but it does its job.<br /><br />I never expected to like it so much but I do. Almost everything I do on this device improves my life in some way. I can do meditation or run or check my calendar, but I can't play games or surf the Internet. It's like having a mobile phone minus all the media consumption which is great.<br /><br />Should I upgrade to the 4th generation?<br /><br />Not really. I had an ECG done in a hospital like two weeks ago and I don't feel the need for this feature on 24/7. Also, while the fall alarm is useful, I feel I can live without it. Sure, it could save my life someday but truth be told, since I travel and I'm mostly alone, if I slip on the bathroom floor, it's still up to me to get up. I mean, I don't know, maybe those are features I'd end up loving too but not enough to pay another $400 to buy the new generation one.<br /><br />I'm happy with this one. It's fast, the battery life is consistently two days (even with streaming audio the battery life is impressive), it is durable and it looks nice. I guess I'd rather have the Samsung one, due to the circular screen and input but I have an iPhone and the only thing that works on iPhones are the Apple Watches so that's that...<br /><br />I have thought a long time if I should switch back to FitBit. If someone would buy it from me for 75% - 80% of the price I paid, yes, I'd change to FitBit, because I have +100 friends there and the fitness features are more important than the smartwatch ones. But otherwise, it is fine.<br /><br />So sure, you won't know why you want it until you use it. After that, it makes a LOT of sense.",0.96,,0.27693698347107437,,iPhone
"My biggest issues...<br /><br />1) Needs more passive noise canceling, another words it needs to go in the ear further. Its hard to get a good fit, and I feel like I constantly have to keep trying to shove it in further.<br />2) Give the user more options on controls! Like a ""power boost"" mode that allows for higher volume but at lower battery life. I always have these on full volume, and it needs about 25-50% more! Also a simple equalizer would be nice to adjust to what you like.<br /><br />What I like the most...<br />1) It connects flawlessly to my iphone, every time! No cut outs, no static like other brands, it works well and is very reliable!! This is my main reason I stuck with these over other brands.<br />2) Voice on phone calls works really well.<br /><br />Bottom line, get these, its worth the price! I'm hoping for improvements though... maybe some ear attachments that are a bit longer, and maybe some better user controls for increasing volume, and button customization.",0.96,,0.2767857142857143,,iPhone
Got this gift for my brother and he loves it! Its still in great condition as if he took it out the box. Love apple products.,0.8800000000000001,,0.65,,iPhone
I had to call T- Mobile and give them the serial number to get the cellphone data going and I’m 41 I can’t see those tiny number but Thank God for the zoom in feature.  Before calling them it was taking too long to sync. After I called them it was smooth sailing. I can use my watch to text and voice my messages all while the kids play on my iPhone 😂,0.96,,0.11666666666666668,,iPhone
"(update) I got a replacement pair and this time worked perfect. I have been using my regular iPhone 7 earpods (wired) for quite a while and been quite happy with them, especially because I've been using a very effective and cheap earpod covers anti-slip, which completely changed the usability of those earpods. I also have a pair of Bose earpods that have noise-reduction but are also wired and the little box with the control for on-off for NR is quite annoying. So, after some initial time spent with the Airpods Pro, I can say I'm very happy with the sound quality, the NR is probably not as good as the Bose, but good enough, and overall they are very comfortable to wear. I've only used them for a couple of conversations, so I still have to evaluate how good they are for phone calls.<br />------<br />(initial review)<br />I received a defective pair. Initial battery charged was done but while it showed 100% for the right earbud, the left was only ~85%. I then connected them to my iphone, the right earbud worked fine but the left did not work. I tried the factory reset but nothing changed. Sent back to get a replacement, hopefully they will work fine.",0.96,,0.25576765188834155,,iPhone
"My daughter loves her iPod, and this one has enough GB for all her music, photos plus many videos and tv shows.  No problems with it, and we bought it quite a while ago.",0.9,,0.25,,iPhone
This watch is amazing. No complaints,0.9199999999999999,,0.6000000000000001,,iPhone
This phone !! Lasted me almost a year which I was super greatful for I just traded it in for a new phone for $48 so worth it,0.8,,0.25656565656565655,,iPhone
"Purchased for my 10 years old son. He has played with it non-stop and only needed help a handful of times with the technology, mostly for purchasing games. He using it for all kinds of activities. Highly recommend this product.",0.8800000000000001,,0.19,,iPhone
"I absolutely love my Beatbox. It explodes with great sound and bass and looks great doing it.<br />However, that's when the Bluetooth is properly working. You could have it paired to your iPhone, chilling, relaxing and doing whatever you're doing that you need music for, then all of the sudden -- it disconnects. Sudden stop. You'd look at your iPhone and see that the music is still playing, but it's just not working. What I do to reconnect it is turn off Bluetooth on my iPhone and turn it back on, try to pair it again and it usually works. But that's a pretty annoying flaw, which is probably why it's discontinued.<br />So honestly, it happens enough to deem it annoying. But when it does work, it's absolutely brilliant. If you connect your device to it, it's probably never going to have an issue.",0.86,,0.10294117647058826,,iPhone
Love this watch!!,0.9199999999999999,,0.78125,,iPhone
I've had this iPod for over 5 months and it still works like brand new! It's great to always have on you and is very useful. It is a must have!,0.8800000000000001,,0.4859848484848485,,iPhone
I send my back because don’t work I wait like month to get my refund,0.9199999999999999,,0.0,,iPhone
VERY GOOD,0.8800000000000001,,0.9099999999999999,,iPhone
This one is great. I was using it for my workout playlist but my 19 year old son loved it so much he took it & now uses it for his music!,0.9,,0.4625,,iPhone
"My daughter uses her iPod every single day.  She loves the wifi feature and the mega huge amount of GB that the iPod offers. Money well spent, this gift keeps on giving.",0.9,,0.08214285714285713,,iPhone
"I have had a few years and only use it for music now.  I hate the Itunes updates, the software and removes my music off it.  This is the only Apple product I will ever own.  I am more of a PC person.",0.9,,0.016666666666666663,,iPhone
"These headphones really are great. It’s so seamless to use with an iPhone. However, none of the tips were the right size for my ears and the headphones constantly fell out when I worked out with them or even just if I was talking a lot on video meetings with them. I ended up returning them and got the power beats. Just an FYI if your buying them with the intention of working out with them.",0.96,,0.27714285714285714,,iPhone
"Rápido, intuitivo, tecnológico, ligero y a la vez robusto en su construcción aportando sensación de durabilidad. La integración con el iPhone 13 Pro Max y los Air Pods Pro es increíble, es como tener un solo dispositivo multifuncional. Es primera vez que tengo un AW y la verdad me encanta su funcionalidad, apps como las de monitoreo de salud en tiempo real son realmente increíbles como el hecho de tomarte en escasos 30 segundos un electrocardiograma, medir el nivel de oxigenación en la sangre y en general todo lo relacionado al tema de salud esta genial. Podes contestar llamadas con buena comunicación en doble vía y además te permite usar muchos shorcuts que te hacen tu día a día mas amigable.",0.96,,0.125,,iPhone
"I recently bought the Sony WF-1000XM3 noise cancelling earbuds (and then lost them :-( ) and most of the reviews say the Airpod Pros' sound is not as good as the Sonys - from my point of view the Airpod Pros are FAR better!!! In fact the APs are better in every way for me - better sound, better noise cancellation, smaller case, better fit, lighter. The Sonys just DID NOT WORK for phone calls (iPhone) - callers complained about poor audio on every call I made, so I stopped using them entirely for calls. I need to make more calls with the APs, but the integration to the iPhone is very tight, so I'm expecting good things (I have colleagues who live on the phone and say they work well?!). Buy the APs, you won't regret it!",0.96,,0.24797561069882498,,iPhone
"Works well, shipped fast, thanks...",0.8800000000000001,,0.2,,iPhone
